voucher_id,voucher_type,entry_date,posting_date,amount,leading_digit,vendor_name,created_by,approved_by,invoice_no,tax,total,reference,supporting_doc,risk_flags,risk_score,is_fraud
1182,Payment,2026-02-09 02:28:59.418793,2026-02-09 02:28:59.418793,32421,3,Global Solutions LLP,79,95,0b988af1-1b2d-4b6a-b498-fc5f6245422e,6582.372957526163,39003.37295752616,7457303c-e8ac-4f70-9c02-780965bf181c,Invoice,Tax Mismatch,0.8,0
1183,Payment,2026-01-31 23:23:38.719311,2026-01-31 23:23:38.719311,29259,2,Om Sai Logistics Pvt Ltd,19,61,4bc113e1-572e-4192-bfbe-ad95fe9fd2d6,5266.62,34525.62,f8b09ab4-c2a4-416a-8e40-e24d4a1e8c3a,None,Missing Doc,0.9,0
1184,Receipt,2026-03-19 23:10:58.515636,2026-03-24 23:10:58.515636,27309,2,Apex Solutions Pvt Ltd,44,96,1b318b06-4b81-48f3-af66-1a13512e6056,4915.62,32224.62,de7768b0-32b0-4b7f-8ae8-74a2ea452c56,Contract,Backdated,0.88,0
1185,Payment,2026-02-28 22:44:57.514005,2026-02-28 22:44:57.514005,39223,3,Green Logistics Pvt Ltd,78,60,48e83e5d-1968-46f4-8c4d-5195217e2019,7060.14,46283.14,d32d8bec-628e-44ed-b430-dcd68bf439c0,Invoice,Backdated,1.37,0
1186,Journal,2026-03-16 12:23:12.456157,2026-03-16 12:23:12.456157,32195,3,Apex Tech Pvt Ltd,86,72,8b1f02c1-f1e1-4b1d-bb54-ce7a87cc13fc,5795.1,37990.1,2c5e6c3a-8c95-43d0-b7ee-ce381c140978,Invoice,Normal,0.0,0
1187,Journal,2026-02-26 02:04:59.009895,2026-02-26 18:04:59.009895,17000,1,Green Traders Pvt Ltd,57,99,5834dd2e-ddbe-438b-ada9-eb114aef4c19,3060.0,20060.0,94a5b15c-eeff-4d61-a49d-7e9dd2f67e03,Invoice,"Rounded Amount,Odd Timing",2.4,1
1188,Journal,2026-01-08 21:11:23.527127,2026-01-08 21:11:23.527127,28592,2,Apex Solutions LLP,51,96,b7538e74-152c-40a2-908b-dca52a14a6cd,5146.56,33738.56,70364831-cb83-425a-91de-c08687378335,Invoice,Normal,0.0,0
1189,Journal,2026-03-12 07:06:30.606342,2026-03-12 07:06:30.606342,9459,9,Green Solutions Pvt Ltd,29,77,b5a99eea-9bc4-4976-a639-d8b4fa460ef6,1702.62,11161.619999999999,1accdd5e-7894-4b9f-a1ee-93d300dac27b,None,Missing Doc,1.25,0
1190,Payment,2026-04-04 07:51:03.131399,2026-04-04 07:51:03.131399,23843,2,Om Sai Tech Ltd,9,92,f2a16412-4fad-4e53-b1ff-1a028393f047,4291.74,28134.739999999998,4ddae2cc-c256-4d82-a486-447421d1297a,Contract,Normal,0.0,0
1191,Journal,2026-01-07 07:01:46.990537,2026-01-07 07:01:46.990537,31034,3,Apex Logistics LLP,35,46,f187208f-7326-4bf6-bc2c-249e1fff39fe,7485.359977080878,38519.35997708088,0dd06055-e14e-4769-ae35-0c11c3008380,Invoice,Tax Mismatch,1.43,0
1192,Payment,2026-04-02 08:12:15.589680,2026-04-02 08:12:15.589680,44233,4,Apex Solutions LLP,46,34,dcad5b96-2361-4f1d-a15a-a586e5d89821,7961.94,52194.94,fc8ed73b-c858-4474-8635-e8d2d035dedd,None,Missing Doc,1.42,0
1193,Payment,2026-01-17 11:10:44.804031,2026-01-17 11:10:44.804031,319594,3,Om Sai Logistics Pvt Ltd,22,49,8df4dc60-1419-4008-af42-18f167f3eb4e,57526.92,377120.92,97713d6c-b49c-42a0-ba40-473b3c75c247,Invoice,High Value,1.05,0
1194,Payment,2026-02-14 00:27:07.219405,2026-02-14 22:27:07.219405,2903,2,BlueStar Traders Pvt Ltd,30,35,f635938d-76e6-44a8-ad9a-f4be2cdbd08c,522.54,3425.54,4aaf5ae6-bb9c-4d1b-8546-9b867f981dcd,Contract,Odd Timing,1.37,0
1195,Payment,2026-04-06 15:57:55.112193,2026-04-06 15:57:55.112193,5742,5,Apex Enterprises LLP,67,99,1cf8ec6f-5a7c-4f8b-8b1f-ac996ba2380d,1033.56,6775.5599999999995,6fcca170-b921-472d-815c-96ed594e9f0b,None,Missing Doc,1.27,0
1196,Journal,2026-01-14 17:50:59.833325,2026-01-14 17:50:59.833325,19000,1,Om Sai Logistics Pvt Ltd,13,35,a5759e77-3bb3-4a48-99d9-d30206cf3f17,3420.0,22420.0,68e1bd67-a112-4625-9864-1a59631d26dc,None,"Rounded Amount,Missing Doc",2.38,1
1197,Payment,2026-01-14 18:11:33.773669,2026-01-14 18:11:33.773669,23853,2,Om Sai Logistics LTD,91,4,e8e9de9b-90ba-4c46-8858-3aed07c17b66,4293.54,28146.54,9e4f169b-003d-4135-8f81-b4e3c4487605,Contract,Normal,0.0,0
1198,Receipt,2026-03-02 03:51:20.267139,2026-03-03 03:51:20.267139,45695,4,Shree Logistics LLP,58,11,4938bce0,8225.1,53920.1,1ccc9b1a-e8e7-4dd4-a6e1-25b0a35ba0a1,Contract,"Odd Timing,Backdated,Duplicate Pattern",2.77,1
1199,Receipt,2026-01-15 13:05:26.478760,2026-01-15 13:05:26.478760,7941,7,Om Sai Logistics Pvt Ltd,16,25,6ed42d79-14ef-4ea5-acfd-cb6b6de7eb96,1429.38,9370.380000000001,f08d6aab-96ac-43af-a7d2-c4ed0226d1c2,Invoice,Normal,0.0,0
1200,Receipt,2026-01-07 07:53:55.710801,2026-01-07 07:53:55.710801,46634,4,Apex Traders LLP,9,21,9700f056-f08b-41e8-8e63-b12a25edf89f,8394.12,55028.12,8f5368fa-b667-4667-9110-ed2dfeda3cf5,Contract,Normal,0.0,0
1201,Receipt,2026-01-20 02:49:00.934939,2026-01-20 20:49:00.934939,46000,4,Green Enterprises Ltd,65,65,bc6ad871-b9d1-4d80-99b4-fe4b6b025dbb,8280.0,54280.0,598b4cad-beb8-403c-a991-199c4bad5332,None,"Rounded Amount,Odd Timing,No Segregation,Missing Doc",4.97,1
1202,Receipt,2026-01-26 22:11:19.576708,2026-01-26 22:11:19.576708,43436,4,Global Tech LLP,74,66,d9199b6b-e213-478a-b927-c06d268b54ba,7818.48,51254.479999999996,8f0f485a-7659-425e-8250-5a3f164a7295,Contract,Normal,0.0,0
1203,Receipt,2026-03-12 15:24:43.877476,2026-03-12 15:24:43.877476,39586,3,Apex Solutions Pvt Ltd,97,45,3651513e-c78a-4a5a-b502-c5a14c2af884,7125.48,46711.479999999996,d2b22a21-e1ac-45b3-b521-5e78591d9772,None,Missing Doc,1.36,0
1204,Receipt,2026-01-13 20:29:26.037495,2026-01-14 20:29:26.037495,21000,2,Om Sai Logistics Ltd,20,50,9b8eb554-1154-42ff-8db4-6466321cee0b,3780.0,24780.0,73703159-0a36-421a-bf58-5b4ee2c75db0,Contract,"Rounded Amount,Backdated",2.24,1
1205,Journal,2026-03-03 01:16:36.131094,2026-03-03 17:16:36.131094,293684,2,Global Logistics LLP,14,43,0e2fba38-8c85-4524-ad10-d333d2616269,52863.12,346547.12,cba24171-d093-4f64-9312-2a10b852adac,None,"High Value,Odd Timing,Missing Doc",2.96,1
1206,Journal,2026-01-15 09:13:47.476727,2026-01-15 09:13:47.476727,22944,2,Apex Solutions Pvt Ltd,79,13,2e5db90d-c3bd-4368-bf3b-29220b0303d6,4129.92,27073.92,f97e9743-1a0e-4eb5-951d-76a071026a50,None,Missing Doc,0.88,0
1207,Journal,2026-01-05 11:30:11.202588,2026-01-09 11:30:11.202588,2464,2,Apex Traders Ltd,94,18,22d55d7c-df53-485b-bcfd-00e0c44317f7,443.52,2907.52,311a67f8-0c81-4606-8ac1-9cc5fccad8f9,Invoice,Backdated,0.91,0
1208,Receipt,2026-04-10 08:04:50.796649,2026-04-10 08:04:50.796649,265102,2,Apex Traders Ltd,37,19,45ef7cf7-361a-4222-ab3c-2857fd7a42aa,47718.36,312820.36,702d2f86-fa1a-4ee1-83ab-90307b55dac1,Contract,High Value,0.94,0
1209,Journal,2026-03-21 14:14:54.027173,2026-03-21 14:14:54.027173,12222,1,Global Enterprises Ltd,3,56,851b6723-c2f9-4e74-8353-ac8b72f229b4,2199.96,14421.96,95476ea8-a996-4540-a2cf-28ea91d3eee2,Contract,Normal,0.0,0
1210,Payment,2026-03-01 09:26:53.611275,2026-03-01 09:26:53.611275,49000,4,Om Sai Logistics LTD,39,61,26510959-f463-4297-a844-beca1aba3b84,8820.0,57820.0,ef7d0b7a-9587-4126-9978-b2f700065989,None,"Rounded Amount,Missing Doc",1.98,1
1211,Journal,2026-01-30 15:47:46.144286,2026-01-30 15:47:46.144286,8679,8,Green Enterprises Ltd,76,78,30bb8c97-29e1-4f3d-af42-1a893d4268ae,1562.22,10241.22,b9c5d2bd-7709-4b0a-b7d4-2f64063586a1,Contract,Normal,0.0,0
1212,Journal,2026-03-14 16:22:55.081104,2026-03-14 16:22:55.081104,21277,2,BlueStar Solutions Pvt Ltd,78,23,3042958f-e365-4be6-bb58-3272b1b8d1fd,3829.86,25106.86,850ba9d8-7b83-40fa-ac4c-582b30b17829,Invoice,Normal,0.0,0
1213,Receipt,2026-01-23 03:37:01.942319,2026-01-23 03:37:01.942319,43705,4,BlueStar Solutions Pvt Ltd,35,21,a8cb63a7,7866.9,51571.9,648a5961-12d6-4542-b05c-aec98e9eae3d,None,"Missing Doc,Duplicate Pattern",2.88,1
1214,Payment,2026-01-23 16:57:19.999656,2026-01-23 16:57:19.999656,20052,2,Green Tech LLP,13,35,8afee349-b11d-44b6-b834-bedc9ade6a00,3609.36,23661.36,90141907-9b02-49b5-b404-0a383f9418ac,Contract,Normal,0.0,0
1215,Journal,2026-01-03 12:24:51.404937,2026-01-03 12:24:51.404937,3847,3,Green Solutions Pvt LTD,1,42,69000ff8-28b7-4329-ba4b-8c1fae1f1be0,942.851420268932,4789.851420268932,33b5745b-d3e3-4e11-9005-b5f71e39f74e,None,"Missing Doc,Tax Mismatch",1.88,1
1216,Journal,2026-02-18 01:45:39.125001,2026-02-18 01:45:39.125001,19560,1,Global Solutions LLP,59,0,3e9b67d2-a144-4d5e-9430-18702ea93065,3520.8,23080.8,49be8e46-4686-4a52-aa4d-db365575b69a,Invoice,Normal,0.0,0
1217,Journal,2026-03-31 07:39:33.920031,2026-03-31 07:39:33.920031,48926,4,Global Tech LLP,14,62,e8fc8625-4f70-4761-9e5c-15623a93bc57,8806.68,57732.68,7a683775-da9b-4a4d-a1f1-2ad23255cbde,Contract,Normal,0.0,0
1218,Journal,2026-01-30 06:02:15.875412,2026-01-30 06:02:15.875412,7556,7,Green Solutions Pvt Ltd,20,35,da87d176-ffa5-436d-b4c1-b8f6d1ee8828,1360.08,8916.08,1ea96a84-6d0f-47d4-b955-59695146d466,Contract,Normal,0.0,0
1219,Payment,2026-02-12 05:18:39.554170,2026-02-12 05:18:39.554170,27626,2,Apex Tech Pvt Ltd,77,63,6a81b001-2571-4d7b-9e50-c5b4f11124ef,4972.68,32598.68,2dc93bbf-51ef-49a6-bbdb-8de8824509ec,Contract,Normal,0.0,0
1220,Journal,2026-02-27 01:15:42.153465,2026-02-27 06:15:42.153465,23695,2,BlueStar Traders Ltd,91,49,3bcccd34-bb43-4285-b20d-2e62e6c1928a,4265.1,27960.1,f81cda7b-4657-4b7c-98a0-ab7ebd244485,Contract,Odd Timing,1.13,0
1221,Payment,2026-03-25 12:33:07.010709,2026-03-25 12:33:07.010709,36589,3,,7,25,8b81c8fd-776d-4a13-9964-76e8caa0295a,6586.02,43175.020000000004,bbc1c7d5-8bc5-4dc0-a485-d7f6d30b34ee,Contract,Null Vendor,1.4,0
1222,Payment,2026-03-30 14:51:25.384774,2026-03-30 14:51:25.384774,36000,3,Apex Tech Ltd,68,40,02f45bf6-fb16-4178-8b02-c214374ae14b,6480.0,42480.0,a48f4359-3009-4355-975a-cf36fc0ec066,Invoice,Rounded Amount,1.28,0
1223,Payment,2026-03-03 13:47:44.347225,2026-03-03 13:47:44.347225,43493,4,BlueStar Traders LTD,40,6,0afa3199-8397-492e-a80a-e36ca0c0256b,7828.74,51321.74,cf1a84d6-3cb1-4420-85ed-e6c7872bc8dd,None,Missing Doc,1.07,0
1224,Receipt,2026-02-08 15:10:55.849074,2026-02-08 15:10:55.849074,46000,4,Green Traders Ltd,85,13,632ab719-8d34-4b11-8e16-b65cd5878781,8280.0,54280.0,c9a90879-0248-4ad6-a0ba-98dd516208c1,Contract,Rounded Amount,0.81,0
1225,Journal,2026-03-18 12:18:12.045780,2026-03-18 12:18:12.045780,15418,1,Green Enterprises LTD,19,57,c4ac6f16-3f4a-43b3-b505-09803b98137b,2775.24,18193.239999999998,c9de6a1f-b462-4efa-81e3-86462184f656,None,Missing Doc,1.29,0
1226,Journal,2026-02-08 22:11:50.999065,2026-02-10 22:11:50.999065,10166,1,BlueStar Solutions Pvt Ltd,93,57,f9548182-ff0c-4aea-bd7f-c47bb132538d,1829.88,11995.880000000001,c82b2af6-1ff9-42c2-ad56-819ad9c9fa9e,Contract,Backdated,1.24,0
1227,Receipt,2026-03-19 06:42:15.951276,2026-03-19 06:42:15.951276,36612,3,Om Sai Traders LTD,53,35,4019319d-460c-48a6-acbc-6d2caffafce6,6590.16,43202.16,d4aee4d4-1c65-4430-87cb-5ca093595e99,None,"Missing Doc,Name Variation",2.2,1
1228,Payment,2026-04-16 04:56:59.312464,2026-04-16 04:56:59.312464,603,6,Om Sai Logistics Pvt Ltd,97,27,c653be7e-e6b2-4e48-a099-0becca17c6cd,108.54,711.54,0707f3f6-e82b-4355-9297-93481f1cc5e7,None,Missing Doc,0.88,0
1229,Payment,2026-03-14 06:09:40.657430,2026-03-14 06:09:40.657430,14000,1,Green Enterprises Ltd,61,13,62451380-f6cb-4b01-99dc-02e589c2250a,2520.0,16520.0,ebca56ed-69f2-4996-b7ba-3f269a4e1950,Contract,Rounded Amount,0.94,0
1230,Receipt,2026-02-13 05:09:17.290347,2026-02-13 05:09:17.290347,2449,2,Green Traders Pvt Ltd,64,90,72243edc-1dd2-43f2-983d-af2ab4817ebf,440.82,2889.82,35e95633-8b62-415b-8cd4-49cce8277e1e,Contract,Normal,0.0,0
1231,Journal,2026-01-13 02:45:29.903292,2026-01-13 12:45:29.903292,37401,3,Apex Solutions LLP,98,30,3effe54a-0a22-4ccc-8388-5e04e28b96ae,6732.18,44133.18,24000fb6-74f4-4b9b-8f87-2a52c5b6695a,Invoice,Odd Timing,0.8,0
1232,Payment,2026-01-19 02:28:58.507039,2026-01-19 02:28:58.507039,42989,4,Shree Logistics Ltd,69,84,d66d83e4,7738.02,50727.020000000004,11510009-ba7c-4700-a45b-2ccb2afece36,None,"Missing Doc,Duplicate Pattern",1.88,1
1233,Payment,2026-02-04 04:55:23.407307,2026-02-04 04:55:23.407307,2000,2,Om Sai Tech Ltd,69,64,6923644a-50da-4c3a-a0f0-13f2b45652d9,360.0,2360.0,01dc86f0-0872-42b9-ab42-0f72eac4a34c,Contract,Rounded Amount,0.99,0
1234,Receipt,2026-02-14 11:34:05.839536,2026-02-14 11:34:05.839536,32366,3,BlueStar Traders LTD,43,51,341c664c-2925-4385-9627-9a49bd23aadd,5825.88,38191.88,e5fd48b1-e890-4d5a-b55b-8f771ce76d2f,None,Missing Doc,1.11,0
1235,Receipt,2026-03-16 01:32:57.402468,2026-03-16 02:32:57.402468,439296,4,Om Sai Logistics LLP,65,25,abfa4a4b-3124-428c-a4b8-ce45d0d70a52,79073.28,518369.28,755dde12-a5f7-48cc-a23d-541183ca15d8,Contract,"High Value,Odd Timing",2.84,1
1236,Journal,2026-01-26 03:04:07.058689,2026-01-26 13:04:07.058689,488539,4,Om Sai Logistics Pvt LTD,81,20,e0e397d6-bd52-4014-820b-51ca7d58e318,87937.02,576476.02,a84596f5-3168-4c03-91e2-0e180e111a52,Contract,"High Value,Odd Timing,Name Variation",3.14,1
1237,Payment,2026-03-06 19:36:22.595421,2026-03-06 19:36:22.595421,28599,2,Green Logistics LLP,51,52,0b988fd6,5147.82,33746.82,7bf358ed-e152-4ae9-b4c2-f8423eb29e76,Invoice,Duplicate Pattern,1.44,0
1238,Receipt,2026-01-08 15:49:11.242284,2026-01-08 15:49:11.242284,49460,4,Om Sai Logistics LTD,26,28,d0efe8a0-a5be-43dc-8f87-972cae64a7cc,8902.8,58362.8,60415ba9-1eed-47b0-b76a-363adcd46227,Invoice,Name Variation,0.95,0
1239,Journal,2026-01-15 19:14:06.735459,2026-01-15 19:14:06.735459,30865,3,Apex Tech Ltd,55,46,5f656011-b67f-4756-b5f1-02d863c1fc42,5555.7,36420.7,3c2e920d-c83c-4509-be5c-0f4fb6397fb2,None,Missing Doc,1.33,0
1240,Payment,2026-03-09 02:38:10.060610,2026-03-09 22:38:10.060610,26000,2,Shree Solutions Ltd,81,36,b35fad08-0cf6-40a5-bca9-a4937e10f04a,4680.0,30680.0,ef3f675e-e051-4d72-9c25-e8d540aaed7d,Contract,"Rounded Amount,Odd Timing",2.43,1
1241,Receipt,2026-03-11 19:14:09.289095,2026-03-11 19:14:09.289095,36551,3,BlueStar Logistics Ltd,81,96,d28a41a9-8db4-4580-89b5-a1a8b4634b34,6579.18,43130.18,5e9a5426-ea4f-4fb3-a9e1-60411c37fe09,None,Missing Doc,1.39,0
1242,Receipt,2026-01-11 22:05:43.837785,2026-01-11 22:05:43.837785,45637,4,Apex Enterprises LTD,3,81,f4511abd-0dda-44f7-ae54-154aef848823,8214.66,53851.66,d7d7c0e6-fbfa-4c95-90bf-345e6db0623a,Contract,Name Variation,1.21,0
1243,Receipt,2026-02-19 14:09:21.004225,2026-02-19 14:09:21.004225,8000,8,Green Enterprises Ltd,84,48,05fad2b7-1574-4467-af2a-cec6ad0b7233,1440.0,9440.0,b0b6079c-a639-4cd1-9612-9a97ce78a872,Invoice,Rounded Amount,0.99,0
1244,Payment,2026-03-02 23:27:44.830612,2026-03-02 23:27:44.830612,361928,3,Global Tech LLP,30,16,ad9084ca-1c44-4019-b6e1-430591f4c96b,65147.04,427075.04,10dec19e-d0cd-465a-9071-3c97223e201f,None,"High Value,Missing Doc",2.64,1
1245,Receipt,2026-03-20 13:46:04.243793,2026-03-20 13:46:04.243793,46708,4,Om Sai Logistics Pvt Ltd,93,1,fde07ad7-bb0a-407d-b6f4-6e81fdda4fa0,8407.44,55115.44,6ad780b9-82f7-476b-995c-3315fdbc18a8,Contract,Normal,0.0,0
1246,Receipt,2026-03-10 03:32:43.750676,2026-03-10 03:32:43.750676,380044,3,Om Sai Logistics Ltd,32,2,74343c06-18de-49ae-8ce2-f1d6132994e8,68407.92,448451.92,d553c85e-08ff-4b6d-b687-d9189451e261,None,"High Value,Missing Doc",2.15,1
1247,Journal,2026-01-23 23:56:27.122375,2026-01-23 23:56:27.122375,8897,8,,54,81,04348eea-2242-4bd7-8b33-4f9a9705998d,1601.46,10498.46,b3ea84f0-493c-47ab-a96b-1e785eeea56b,None,"Missing Doc,Null Vendor",1.79,1
1248,Journal,2026-01-23 03:05:49.891620,2026-01-23 03:05:49.891620,14679,1,,64,20,ebd551d0-9ac2-4507-90eb-d2a50749e9bc,2642.22,17321.22,f6277836-c3c0-42fa-9422-14361eb2eb1a,Contract,Null Vendor,1.48,0
1249,Journal,2026-02-26 01:25:01.979094,2026-02-26 01:25:01.979094,42170,4,Om Sai Enterprises Ltd,34,82,16f3a218-c705-4a6e-8f84-70b803f2e5fd,7590.6,49760.6,a9f920f0-b2a0-432e-afab-4f0e110c0d0b,Invoice,Normal,0.0,0
1250,Journal,2026-01-28 16:08:31.625406,2026-01-28 16:08:31.625406,34460,3,Om Sai Traders LLP,53,39,f6d2edf0-990a-4c49-845c-191ebbe92d52,6202.8,40662.8,2387c49c-a54e-4750-9b81-be0f6ba7e3dc,Invoice,Name Variation,1.39,0
1251,Payment,2026-03-10 12:14:36.406061,2026-03-10 12:14:36.406061,11537,1,Green Enterprises Ltd,5,56,00d12898-58ab-4b23-ad1d-5ed768ddb2c3,2076.66,13613.66,8606769d-ea3a-4b4e-81ef-06fbad6f6d71,Contract,Normal,0.0,0
1252,Payment,2026-02-08 15:05:46.845978,2026-02-08 15:05:46.845978,44965,4,Global Solutions LLP,13,12,68e30943-1e3a-46aa-a068-ee9550302bab,8093.7,53058.7,a7bf7e3e-c1b5-49ce-a9d0-b3412ba8d08b,None,Missing Doc,1.3,0
1253,Payment,2026-03-05 06:03:55.211221,2026-03-05 06:03:55.211221,41314,4,Om Sai Enterprises Ltd,89,68,a290912e-b75c-445d-827f-b62aad0d1d4b,7436.52,48750.520000000004,2123afe4-ef6e-44d5-bc16-7b1c4f47c55b,None,Missing Doc,1.32,0
1254,Journal,2026-03-05 18:35:08.761562,2026-03-05 18:35:08.761562,39463,3,Om Sai Tech Pvt Ltd,60,29,b665ce54-832d-4cad-8549-e6d3161fb6a2,7103.34,46566.34,ba10ab68-0089-4203-ba2d-a295a3acc9fc,Contract,Normal,0.0,0
1255,Receipt,2026-02-20 01:06:21.797489,2026-02-20 03:06:21.797489,30000,3,,72,57,9341e896-cb77-421c-8c9c-37858f0330fa,5400.0,35400.0,4512dca5-622d-4046-a4fd-b7b014686897,Invoice,"Rounded Amount,Odd Timing,Null Vendor",4.43,1
1256,Payment,2026-01-07 00:32:44.537426,2026-01-07 13:32:44.537426,9552,9,Shree Logistics Ltd,9,97,544e31a2-240b-4d7e-93e6-5e6a1b3a0ddd,1719.36,11271.36,bd205641-60c7-46d4-997c-45555b9f838c,Invoice,Odd Timing,1.37,0
1257,Payment,2026-03-29 06:32:38.441992,2026-03-29 06:32:38.441992,8213,8,Shree Logistics LLP,12,66,4be85db6-5a15-48cf-b00e-28fccec0cd9d,1478.34,9691.34,01de2ebc-f83e-4809-afc1-52ea79027068,None,Missing Doc,1.33,0
1258,Journal,2026-02-24 14:02:18.225459,2026-02-24 14:02:18.225459,30005,3,Om Sai Logistics LLP,18,18,16bc1705-596b-4af3-99c2-29d314563821,5400.9,35405.9,03804763-e073-4504-852a-7e7acd1b9af0,Invoice,No Segregation,1.26,0
1259,Receipt,2026-03-29 05:54:06.975177,2026-03-29 05:54:06.975177,40000,4,Shree Logistics Pvt LTD,43,5,d1784985-9ca6-4007-a694-ae8fa3e62178,7200.0,47200.0,c1329ef9-0b6d-4f3b-aacd-d3d38a0796d8,None,"Rounded Amount,Missing Doc,Name Variation",2.9,1
1260,Payment,2026-01-12 10:09:32.088467,2026-01-12 10:09:32.088467,3685,3,Global Logistics Ltd,46,46,03d73ef7-001b-4477-965d-7ac5c2a0b055,663.3,4348.3,dea9974d-f16a-4486-8345-217e3e35a529,Invoice,No Segregation,1.35,0
1261,Receipt,2026-02-14 19:59:44.588085,2026-02-16 19:59:44.588085,45933,4,Shree Solutions Ltd,95,23,82504461-6f32-48bf-ad79-63c0f324534f,8267.94,54200.94,a2ad0135-79fe-4787-b06d-29664d9d60bd,Contract,Backdated,1.11,0
1262,Payment,2026-01-12 18:55:42.939937,2026-01-12 18:55:42.939937,38158,3,Om Sai Logistics Ltd,28,79,6dc3ed84-7607-4714-965c-45ae19942fa0,6868.44,45026.44,3bad9044-2937-4942-ae94-c4a539c376af,Contract,Normal,0.0,0
1263,Journal,2026-01-14 10:17:16.342400,2026-01-18 10:17:16.342400,45777,4,BlueStar Traders Ltd,89,77,d6835af2,8239.86,54016.86,3d899de2-e102-45d2-9247-befbe701cd8b,None,"Backdated,Missing Doc,Duplicate Pattern",3.91,1
1264,Receipt,2026-01-11 09:48:11.513810,2026-01-11 09:48:11.513810,31529,3,Apex Enterprises LLP,40,14,f50b97a7-085b-48dc-b7b2-58ef4c230fed,5675.22,37204.22,c860db99-4f6f-41e4-a742-8ece6e256352,Invoice,Normal,0.0,0
1265,Journal,2026-03-31 06:43:06.160421,2026-03-31 06:43:06.160421,29352,2,Om Sai Tech LTD,13,30,f32c4ae7-d7af-493e-ba07-c68b60f71b51,5283.36,34635.36,d82717eb-a38a-431a-b115-f78fda5b62fc,Contract,Name Variation,0.87,0
1266,Payment,2026-04-10 14:22:45.694874,2026-04-10 14:22:45.694874,461879,4,Shree Solutions Pvt Ltd,66,79,0fa183b8-115b-4ecf-9cc9-6bd6c09738a3,83138.22,545017.22,091f3d91-dfa9-4a6c-9159-e1d3fcb38291,Invoice,High Value,1.32,0
1267,Journal,2026-01-09 13:16:45.126090,2026-01-09 13:16:45.126090,41000,4,Om Sai Logistics Pvt Ltd,37,70,195ec64f-eb27-493b-965c-78f93d03f76c,7380.0,48380.0,406f4d11-10cd-4dfa-844d-c108f339b09c,Contract,Rounded Amount,1.47,0
1268,Payment,2026-03-25 07:15:18.680906,2026-03-25 07:15:18.680906,46270,4,Green Enterprises LTD,27,78,65b38bb1-86fc-4a37-9fd4-1cb2f18d0440,8328.6,54598.6,373ca2e5-c8d7-4e12-a807-c38bf86cd328,None,Missing Doc,1.07,0
1269,Journal,2026-04-08 16:27:09.876574,2026-04-08 16:27:09.876574,33056,3,Green Logistics Pvt Ltd,23,12,52a0e200-1728-4b0d-b638-835d71242ccc,5950.08,39006.08,242f432b-39e5-46e1-bfa3-be73c04a1737,Invoice,Normal,0.0,0
1270,Receipt,2026-03-28 07:16:18.595603,2026-03-28 07:16:18.595603,21754,2,Apex Solutions LLP,40,89,3cb97c79-9db9-4156-a471-40da3256db2d,3915.72,25669.72,0349daff-c48a-4d22-8640-f2a7c0df7838,Invoice,"Backdated,Name Variation",2.64,1
1271,Receipt,2026-01-10 10:11:49.396520,2026-01-10 10:11:49.396520,29264,2,Apex Traders Ltd,58,16,bbae232c-283f-4a6f-83e7-2de66beaa959,5267.52,34531.520000000004,a64bd911-02d0-4f9c-9c5e-42f73dee7462,Invoice,Normal,0.0,0
1272,Payment,2026-01-14 14:50:59.612768,2026-01-14 14:50:59.612768,9041,9,Green Enterprises LTD,91,99,afa01732-277e-40a6-9966-b5daa1e67661,1627.38,10668.380000000001,1c40487c-9138-4feb-86cb-b3a28708b0a8,None,Missing Doc,1.03,0
1273,Payment,2026-02-19 05:41:29.083215,2026-02-19 05:41:29.083215,19343,1,Om Sai Logistics Pvt LTD,83,13,4a0a62fe-48e0-452f-a111-fc1a34da9929,3481.74,22824.739999999998,89ee0019-b7f9-4f92-89b4-39340db2b3fd,Invoice,Normal,0.0,0
1274,Payment,2026-03-25 12:03:34.420049,2026-03-25 12:03:34.420049,39902,3,Global Solutions Pvt Ltd,1,13,e327a649-05b9-429c-9ff6-d6c0f5a70fea,7182.36,47084.36,ecf64a91-e494-4d8d-83f1-70acc4069c06,Contract,Normal,0.0,0
1275,Journal,2026-03-12 17:21:02.959932,2026-03-12 17:21:02.959932,43216,4,Green Logistics Pvt Ltd,28,50,8c69a472-72e9-487c-aa92-ec2cbab0dd1a,7778.88,50994.88,1b9412a0-c75b-4ad8-b4a7-e12ef90c8e99,None,Missing Doc,0.89,0
1276,Journal,2026-01-10 05:45:48.537083,2026-01-10 05:45:48.537083,349566,3,Apex Solutions LLP,23,46,b4f659a8-532e-4501-b449-d5c9f08a4000,62921.88,412487.88,995a3bde-b1f1-4c5e-aa27-5299643de28b,Contract,High Value,1.25,0
1277,Receipt,2026-03-23 04:34:38.873386,2026-03-23 04:34:38.873386,32480,3,BlueStar Solutions Ltd,55,73,2ec82d29-14e0-487a-ab57-83c6aab24229,5846.4,38326.4,fe8031b3-dd70-4bfb-bdcf-fe5a9623a52b,Invoice,Normal,0.0,0
1278,Receipt,2026-03-13 19:23:37.623990,2026-03-13 19:23:37.623990,12970,1,Apex Tech Ltd,86,9,ff8d7e40-12fa-4eaf-ba93-ad8484f47ca0,2334.6,15304.6,6a5644ec-f60d-42b6-b941-02ccf19a6f70,Invoice,Normal,0.0,0
